10178777	CG42835
FBgn0264494	CG17646
FBgn0264495	gpp
FBgn0264502	CG43901
FBgn0264503	CG43902
FBgn0264516	CG43915
FBgn0264540	CG43919
FBgn0264541	CG43920
FBgn0264542	hwt
FBgn0264543	CG43922
FBgn0264544	CG43923
FBgn0264545	CG43924
FBgn0264546	CG43925
FBgn0264552	CG43931
FBgn0264556	Gr39a
FBgn0264560	garz
FBgn0264561	Glg1
FBgn0264562	Hr4
FBgn0264563	CG43935
FBgn0264566	CG43938
FBgn0264574	Glut1
FBgn0264598	PsGEF
FBgn0264605	CG43954
FBgn0264606	Fife
FBgn0264607	CaMKII
FBgn0264672	Eogt
FBgn0264691	Lst8
FBgn0264693	ens
FBgn0264694	mgr
FBgn0264695	Mhc
FBgn0264696	CG43965
FBgn0264699	CG43968
FBgn0264707	RhoGEF3
FBgn0264711	CG43980
FBgn0264712	CG1172
FBgn0264714	CG43982
FBgn0264725	CG43993
FBgn0264738	CG43996
FBgn0264739	CG43997
FBgn0264740	CG43998
FBgn0264741	CG43999
FBgn0264742	CG44000
FBgn0264743	CG44001
FBgn0264744	CG44002
FBgn0264746	CG44004
FBgn0264747	CG44005
FBgn0264748	CG44006
FBgn0264750	CG44008
FBgn0264751	Vti1b
FBgn0264753	Rgk1
FBgn0264775	CG44013
FBgn0264776	CG44014
FBgn0264785	Hph
FBgn0264810	Pburs
FBgn0264815	Pde1c
FBgn0264816	koko
FBgn0264817	pre-lola-G
FBgn0264829	CG44037
FBgn0264830	CG44038
FBgn0264832	CG44040
FBgn0264836	CG44044
FBgn0264848	vih
FBgn0264855	AP-2alpha
FBgn0264894	CG44085
FBgn0264895	RapGAP1
FBgn0264897	CG44088
FBgn0264899	CG44090
FBgn0264903	CG44094
FBgn0264907	CG44098
FBgn0264908	pHCl-1
FBgn0264911	CG44102
FBgn0264922	smt3
FBgn0264953	Piezo
FBgn0264954	fd3F
FBgn0264959	Src42A
FBgn0264962	Pcf11
FBgn0264975	Nrg
FBgn0264978	Slh
FBgn0264979	CG4267
FBgn0264988	CG44139
FBgn0264989	CG44140
FBgn0264990	CG44141
FBgn0264991	CG44142
FBgn0265001	ppk18
FBgn0265002	CG44153
FBgn0265003	koi
FBgn0265011	Np
FBgn0265041	CG44158
FBgn0265042	Irk1
FBgn0265045	Strn-Mlck
FBgn0265046	CG44163
FBgn0265047	FDY
FBgn0265048	cv-d
FBgn0265052	St3
FBgn0265063	CG44174
FBgn0265082	Cdep
FBgn0265083	CG44194
FBgn0265084	CG44195
FBgn0265087	CG44198
FBgn0265089	eIF4E3
FBgn0265101	Sgt1
FBgn0265102	Oseg1
FBgn0265137	Spn42Da
FBgn0265138	Gr22c
FBgn0265139	Gr2a
FBgn0265140	Meltrin
FBgn0265146	CG44215
FBgn0265158	CG44227
FBgn0265174	PIG-V
FBgn0265177	CG44242
FBgn0265178	CG44243
FBgn0265180	CG44245
FBgn0265182	CG44247
FBgn0265184	CG44249
FBgn0265185	CG44250
FBgn0265186	CG44251
FBgn0265187	Fatp2
FBgn0265188	CG44253
FBgn0265189	sud1
FBgn0265190	PIG-S
FBgn0265191	Gyg
FBgn0265192	Snp
FBgn0265193	Atf-2
FBgn0265194	Trpm
FBgn0265197	CG44257
FBgn0265199	CG44259
FBgn0265201	CG44261
FBgn0265256	CG44270
FBgn0265257	CG44271
FBgn0265262	Vha68-1
FBgn0265263	CG42688
FBgn0265264	CG17097
FBgn0265265	CG32727
FBgn0265266	CG13639
FBgn0265267	CG18258
FBgn0265268	CG18234
FBgn0265269	CG15425
FBgn0265271	CG14717
FBgn0265272	CG30060
FBgn0265274	Inx3
FBgn0265276	l(3)neo38
FBgn0265296	Dscam2
FBgn0265297	pAbp
FBgn0265298	SC35
FBgn0265313	CG44286
FBgn0265317	CG44290
FBgn0265342	CG44296
FBgn0265349	Sfp33A4
FBgn0265351	nac
FBgn0265356	tn
FBgn0265362	CG44303
FBgn0265373	CG44314
FBgn0265413	CG44325
FBgn0265416	Neto
FBgn0265417	CG44329
FBgn0265423	CG44335
FBgn0265429	CG44341
FBgn0265434	zip
FBgn0265455	CG44355
FBgn0265464	Traf6
FBgn0265469	CG44362
FBgn0265487	mbl
FBgn0265512	mlt
FBgn0265523	Smr
FBgn0265535	CG44385
FBgn0265538	CG44388
FBgn0265574	Cdc5
FBgn0265575	yin
FBgn0265576	CG44403
FBgn0265577	IBIN
FBgn0265578	CG44405
FBgn0265579	CG44406
FBgn0265595	CG44422
FBgn0265597	rad
FBgn0265598	Bx
FBgn0265605	Ric
FBgn0265606	Prosalpha4T1
FBgn0265607	beat-IIIa
FBgn0265608	CG44426
FBgn0265610	CG44428
FBgn0265623	Su(z)2
FBgn0265625	CG44433
FBgn0265626	CG44434
FBgn0265627	CG44435
FBgn0265629	CG44437
FBgn0265630	sno
FBgn0265631	CG44438
FBgn0265632	CG44439
FBgn0265668	CG44475
FBgn0265669	CG44476
FBgn0265670	CG44477
FBgn0265714	CG44521
FBgn0265725	CG44532
FBgn0265726	Nna1
FBgn0265762	CG44569
FBgn0265767	zyd
FBgn0265778	PDZ-GEF
FBgn0265784	CrebB
FBgn0265785	CG44574
FBgn0265833	CG44622
FBgn0265834	CG44623
FBgn0265835	CG44624
FBgn0265836	CG44625
FBgn0265877	CG44666
FBgn0265935	coro
FBgn0265959	rdgC
FBgn0265968	Tfb5
FBgn0265974	ttv
FBgn0265988	mv
FBgn0265991	Zasp52
FBgn0265998	Doa
FBgn0266000	CG44774
FBgn0266019	rudhira
FBgn0266047	CG44812
FBgn0266050	CG44815
FBgn0266053	Patr-1
FBgn0266064	GlyS
FBgn0266083	ocm
FBgn0266084	Fhos
FBgn0266098	rg
FBgn0266099	CG44836
FBgn0266100	CG44837
FBgn0266101	CG44838
FBgn0266111	ana3
FBgn0266124	ghi
FBgn0266129	lov
FBgn0266136	Gyc76C
FBgn0266137	Dop1R2
FBgn0266163	CG44869
FBgn0266170	pre-mod(mdg4)-C
FBgn0266171	pre-mod(mdg4)-AB
FBgn0266172	pre-mod(mdg4)-E
FBgn0266173	pre-mod(mdg4)-K
FBgn0266174	pre-mod(mdg4)-L
FBgn0266175	pre-mod(mdg4)-P
FBgn0266176	pre-mod(mdg4)-J
FBgn0266177	pre-mod(mdg4)-I
FBgn0266178	pre-mod(mdg4)-B
FBgn0266186	Vamp7
FBgn0266195	Tgs1
FBgn0266259	CG44954
FBgn0266261	CG44956
FBgn0266268	FeCH
FBgn0266282	jnj
FBgn0266284	Ns3
FBgn0266346	CngB
FBgn0266347	nAChRalpha4
FBgn0266354	CG45002
FBgn0266363	CG45011
FBgn0266364	CG45012
FBgn0266369	Mtp
FBgn0266377	Pde8
FBgn0266405	CG45045
FBgn0266409	CG45049
FBgn0266410	CG45050
FBgn0266411	sima
FBgn0266417	ringer
FBgn0266418	wake
FBgn0266420	Ote
FBgn0266421	RPA3
FBgn0266429	AstA-R1
FBgn0266430	CG45060
FBgn0266431	CG45061
FBgn0266432	CG45062
FBgn0266433	CG45063
FBgn0266434	CG45064
FBgn0266435	CG45065
FBgn0266436	CG45066
FBgn0266437	CG45067
FBgn0266438	PIG-Z
FBgn0266439	CG45069
FBgn0266441	CG45071
FBgn0266442	CG45072
FBgn0266443	CG45073
FBgn0266445	CG45075
FBgn0266446	CG45076
FBgn0266448	CG45078
FBgn0266449	Kr-h2
FBgn0266450	Kr-h1
FBgn0266451	fau
FBgn0266452	CTPsyn
FBgn0266454	CG45079
FBgn0266455	CG45080
FBgn0266456	CG45081
FBgn0266459	CG45084
FBgn0266464	Nsf2
FBgn0266465	GckIII
FBgn0266486	CG45085
FBgn0266487	CG45086
FBgn0266488	CG45087
FBgn0266489	CG45088
FBgn0266490	CG45089
FBgn0266491	SclA
FBgn0266492	SclB
FBgn0266518	Dpit47
FBgn0266521	stai
FBgn0266525	CG45092
FBgn0266534	CG45095
FBgn0266538	CG45099
FBgn0266539	CG45100
FBgn0266540	CG45101
FBgn0266557	kis
FBgn0266566	CG45105
FBgn0266569	CG42259
FBgn0266570	NO66
FBgn0266572	ebo
FBgn0266579	tau
FBgn0266580	Gp210
FBgn0266581	pit
FBgn0266582	ND-30
FBgn0266591	CG45116
FBgn0266598	Kmn2
FBgn0266599	Hsc70-4
FBgn0266615	CG45122
FBgn0266647	CG45154
FBgn0266666	Sem1
FBgn0266667	Exo70
FBgn0266668	Exo84
FBgn0266669	Sec3
FBgn0266670	Sec5
FBgn0266671	Sec6
FBgn0266672	Sec8
FBgn0266673	Sec10
FBgn0266674	Sec15
FBgn0266696	Svil
FBgn0266708	Cep89
FBgn0266709	Zmynd10
FBgn0266710	hog
FBgn0266711	EloC
FBgn0266717	Bruce
FBgn0266719	stac
FBgn0266720	Snap24
FBgn0266721	gammaSnap2
FBgn0266722	Trs33
FBgn0266723	Trs31
FBgn0266724	Trs20
FBgn0266734	CG45207
FBgn0266745	CG45218
FBgn0266756	btsz
FBgn0266757	mfr
FBgn0266758	Esyt2
FBgn0266801	CG45263
FBgn0266811	CG45273
FBgn0266845	CG45307
FBgn0266848	wap
FBgn0266916	Cenp-C
FBgn0266917	Sf3a1
FBgn0266918	CG32486
FBgn0266962	CG45413
FBgn0266977	CG45428
FBgn0267001	Ten-a
FBgn0267002	unc-104
FBgn0267033	mamo
FBgn0267042	CG45486
FBgn0267043	CG45487
FBgn0267044	CG45488
FBgn0267045	CG45489
FBgn0267046	CG45490
FBgn0267047	CG45491
FBgn0267048	CG45492
FBgn0267049	CG45493
FBgn0267050	CG45494
FBgn0267104	CG45544
FBgn0267105	CG45545
FBgn0267106	CG45546
FBgn0267163	CG45603
FBgn0267236	CG45676
FBgn0267252	Ggamma30A
FBgn0267253	CG32700
FBgn0267254	CG45690
FBgn0267255	CG45691
FBgn0267326	Ntl
FBgn0267327	Acp33A
FBgn0267330	KdelR
FBgn0267336	Glut4EF
FBgn0267337	rn
FBgn0267339	p38c
FBgn0267347	squ
FBgn0267348	LanB2
FBgn0267350	Pi4KIIIalpha
FBgn0267351	Topors
FBgn0267363	JYalpha
FBgn0267365	l(2)SH0834
FBgn0267366	mil
FBgn0267376	SelR
FBgn0267378	sau
FBgn0267383	Ubc87F
FBgn0267384	Ubc7
FBgn0267385	PyK
FBgn0267390	dop
FBgn0267398	Yeti
FBgn0267408	AOX1
FBgn0267411	CG45764
FBgn0267412	CG45765
FBgn0267413	CG45766
FBgn0267417	CG45770
FBgn0267428	DIP-lambda
FBgn0267429	lovit
FBgn0267430	Pzl
FBgn0267431	Myo81F
FBgn0267432	kl-3
FBgn0267433	kl-5
FBgn0267435	chp
FBgn0267449	WDY
FBgn0267486	Ptp36E
FBgn0267487	Ptp61F
FBgn0267488	Mcr
FBgn0267489	PRY
FBgn0267490	Mst77Y-4
FBgn0267491	Mst77Y-13
FBgn0267492	Mst77Y-7
FBgn0267493	Mst77Y-9
FBgn0267592	CCY
FBgn0267648	pre-mod(mdg4)-G
FBgn0267649	pre-mod(mdg4)-H
FBgn0267650	pre-mod(mdg4)-AA
FBgn0267651	pre-mod(mdg4)-O
FBgn0267652	pre-mod(mdg4)-N
FBgn0267689	CG46025
FBgn0267690	CG46026
FBgn0267698	Pak
FBgn0267709	CG46042
FBgn0267726	CG46059
FBgn0267727	Pen
FBgn0267728	otk2
FBgn0267790	rump
FBgn0267791	HnRNP-K
FBgn0267792	rgr
FBgn0267795	Frl
FBgn0267796	Tmc
FBgn0267821	da
FBgn0267823	Gmer
FBgn0267824	PRAS40
FBgn0267828	Fatp1
FBgn0267849	Syx7
FBgn0267861	Maf1
FBgn0267903	CG46191
FBgn0267904	CG46192
FBgn0267905	CG46193
FBgn0267912	CanA-14F
FBgn0267964	CG46244
FBgn0267967	corolla
FBgn0267972	Der-1
FBgn0267975	vib
FBgn0267976	Tim23
FBgn0267977	mh
FBgn0267978	ap
FBgn0268063	ltl
FBgn0270924	zf30C
FBgn0270925	CG4836
FBgn0270926	AsnS
FBgn0270927	betaGlu
FBgn0270928	VAChT
FBgn0275436	PheRS-m
FBgn0278600	CG46270
FBgn0278604	dmt
FBgn0278608	Dsp1
FBgn0283427	FASN1
FBgn0283432	SdicA
FBgn0283433	SdicB
FBgn0283434	SdicC
FBgn0283437	PPO1
FBgn0283438	CG46280
FBgn0283439	CG46281
FBgn0283440	solo
FBgn0283442	vas
FBgn0283450	Glo1
FBgn0283451	br
FBgn0283461	Drs
FBgn0283462	IMPPP
FBgn0283467	Pol32
FBgn0283468	slmb
FBgn0283469	Vps4
FBgn0283471	wupA
FBgn0283472	S6k
FBgn0283473	S6KL
FBgn0283476	Dhc16F
FBgn0283477	SF2
FBgn0283478	und
FBgn0283479	Alp1
FBgn0283480	Alp2
FBgn0283494	Adk2
FBgn0283499	InR
FBgn0283500	Sac1
FBgn0283503	Neurl4
FBgn0283508	nw
FBgn0283509	Phm
FBgn0283510	Pal1
FBgn0283521	lola
FBgn0283525	l(2)10685
FBgn0283531	Duox
FBgn0283535	Vha26
FBgn0283536	Vha13
FBgn0283545	vilya
FBgn0283625	CG46298
FBgn0283649	elgi
FBgn0283651	CG46301
FBgn0283652	Rpp30
FBgn0283657	Tlk
FBgn0283658	muc
FBgn0283659	THG
FBgn0283666	Rap2l
FBgn0283678	Osi21
FBgn0283680	IP3K2
FBgn0283681	Tcs3
FBgn0283682	Ge-1
FBgn0283712	LIMK1
FBgn0283724	Girdin
FBgn0283728	CG31600
FBgn0283741	prage
FBgn0284080	CG46302
FBgn0284081	CG46303
FBgn0284082	CG46304
FBgn0284083	CG46305
FBgn0284084	wg
FBgn0284220	Top2
FBgn0284221	Sema5c
FBgn0284222	CG46306
FBgn0284223	CG46307
FBgn0284224	CG46308
FBgn0284225	CG46309
FBgn0284226	CG46310
FBgn0284227	CG46311
FBgn0284228	CG46312
FBgn0284229	CG46313
FBgn0284230	CG46314
FBgn0284231	CG46315
FBgn0284232	CG46316
FBgn0284233	CG46317
FBgn0284234	CG46318
FBgn0284235	CG46319
FBgn0284236	CG46320
FBgn0284237	CG46321
FBgn0284243	betaTub56D
FBgn0284244	l(2)k05911
FBgn0284245	eEF1alpha1
FBgn0284246	l(2)k09848
FBgn0284247	ds
FBgn0284248	Cyt-c-p
FBgn0284249	Adf1
FBgn0284250	Oaz
FBgn0284251	l(2)05287
FBgn0284252	Letm1
FBgn0284253	LeuRS
FBgn0284254	Impbeta11
FBgn0284255	Arpc4
FBgn0284256	bsf
FBgn0284257	Ttd14
FBgn0284408	trol
FBgn0284421	Psn
FBgn0284435	tyn
FBgn0284436	CCT8
FBgn0284442	Mcm3
FBgn0284444	ddbt
FBgn0285879	disco-r
FBgn0285892	tea
FBgn0285896	btl
FBgn0285910	VhaAC39-1
FBgn0285911	Vps16A
FBgn0285912	mah
FBgn0285913	red
FBgn0285917	sbb
FBgn0285925	Fas1
FBgn0285926	Imp
FBgn0285937	Rab1
FBgn0285938	CG46335
FBgn0285943	knon
FBgn0285944	para
FBgn0285947	RpS10b
FBgn0285948	RpL27A
FBgn0285949	RpL31
FBgn0285950	RpL19
FBgn0285951	mRpS34
FBgn0285952	eEF5
FBgn0285954	caz
FBgn0285955	cv-c
FBgn0285958	Fuca
FBgn0285962	CG46338
FBgn0285963	CG46339
FBgn0285970	CG32500
FBgn0285971	prg
FBgn0286027	Rnmt
FBgn0286051	Rexo5
FBgn0286070	cnk
FBgn0286071	AdamTS-A
FBgn0286075	DNAlig3
FBgn0286198	LKRSDH
FBgn0286199	shps
FBgn0286203	stw
FBgn0286204	ich
FBgn0286213	RpS12
FBgn0286222	Fum1
FBgn0286506	Mpi
FBgn0286507	vrs
FBgn0286508	Had1
FBgn0286511	Pld
FBgn0286516	aqz
FBgn0286567	gry
FBgn0286723	hll
FBgn0286741	CG46383
FBgn0286778	CG46385
FBgn0286781	cass
FBgn0286782	flz
FBgn0286783	Etf-QO
FBgn0286784	TER94
FBgn0286785	scb
FBgn0286786	hoip
FBgn0286788	Orc1
FBgn0286809	xmas
FBgn0286813	SRPK
FBgn0286818	Pdi
FBgn0286828	dind
FBgn0286833	CG46387
FBgn0286834	CG46388
FBgn0286852	naz
FBgn0286872	CG46394
FBgn0286873	CG46395
FBgn0286874	CG46396
FBgn0286875	CG46397
FBgn0286876	CG46398
FBgn0286877	CG46399
FBgn0286893	CG46412
FBgn0286898	Tango1
FBgn0286929	CG46426
FBgn0286930	CG46427
FBgn0286931	CG46428
FBgn0286932	CG46429
FBgn0286933	CG46430
FBgn0286939	CG46433
FBgn0286940	CG46434
FBgn0286941	CG46435
FBgn0286976	Osi10a
FBgn0286977	Osi10b
FBgn0286979	CG46439
FBgn0286980	Iyd
FBgn0287182	l(3)80Fj
FBgn0287183	l(3)80Fg
FBgn0287184	FASN3
FBgn0287185	nvd
FBgn0287186	scro
FBgn0287187	mRpS5
FBgn0287204	Cog8
FBgn0287209	Gfat1
FBgn0287210	CG46440
FBgn0287211	CG46441
FBgn0287212	CG46442
FBgn0287213	CG46443
FBgn0287218	CG46448
FBgn0287225	bor
FBgn0287234	slf
FBgn0287423	Nplp2
FBgn0287454	Pa1
FBgn0287478	Camta
FBgn0287582	sov
FBgn0287585	l(3)77CDf
FBgn0287586	CG46456
FBgn0287587	CG46457
FBgn0287588	CG46458
FBgn0287589	CG46459
FBgn0287590	CG46460
FBgn0287592	CG46462
FBgn0287594	CG46463
FBgn0287595	CG46464
FBgn0287596	CG46465
FBgn0287597	CG46466
FBgn0287598	CG46467
FBgn0287599	CG46468
FBgn0287630	dbf
FBpp0070000	Nep3
FBpp0070001	CG9570
FBpp0070002	Or19b
FBpp0070005	CG9572
FBpp0070006	CG9577
FBpp0070007	CG9578
FBpp0070024	AnxB10
FBpp0070025	CG9581
FBpp0070026	Phf7
FBpp0070027	Rab35
FBpp0070028	Or19a
FBpp0070031	fd19B
FBpp0070034	CG17003
FBpp0070035	CG12655
FBpp0070037	alpha-Cat
FBpp0070039	ND-MLRQ
FBpp0070040	ND-MLRQ
FBpp0070041	CkIIalpha
FBpp0070042	CkIIalpha
FBpp0070043	CkIIalpha
FBpp0070044	CG33217
FBpp0070045	Vps11
FBpp0070049	CG32819
FBpp0070050	CG32819
FBpp0070051	CG32857
FBpp0070052	CG32820
FBpp0070053	CG32820
FBpp0070054	CG33502
FBpp0070055	CG17450
FBpp0070056	CG17450
FBpp0070057	GCS2alpha
FBpp0070058	GCS2alpha
FBpp0070059	GCS2alpha
FBpp0070060	GCS2alpha
FBpp0070061	GCS2alpha
FBpp0070062	G9a
FBpp0070063	cin
FBpp0070064	cin
FBpp0070065	CG3777
FBpp0070066	CG3777
FBpp0070067	CG3777
FBpp0070068	CG12470
FBpp0070069	Or1a
FBpp0070070	y
FBpp0070071	ac
FBpp0070072	sc
FBpp0070073	l(1)sc
FBpp0070074	ase
FBpp0070075	CG13373
FBpp0070076	CG32817
FBpp0070077	CG3176
FBpp0070078	CG3156
FBpp0070079	CG17778
FBpp0070080	svr
FBpp0070083	arg
FBpp0070084	CG4293
FBpp0070085	CG4293
FBpp0070086	elav
FBpp0070087	CG17896
FBpp0070088	CG17896
FBpp0070089	CG18273
FBpp0070093	ebo
FBpp0070094	Cyp4g1
FBpp0070095	Pgcl
FBpp0070096	CG32816
FBpp0070097	CG32816
FBpp0070098	CG13375
FBpp0070101	CG13377
FBpp0070102	CG3038
FBpp0070103	CG3038
FBpp0070104	Appl
FBpp0070105	vnd
FBpp0070110	CG13369
FBpp0070111	CG17829
FBpp0070112	CG17829
FBpp0070113	CG17829
FBpp0070114	Mybbp1A
FBpp0070115	su(sable)
FBpp0070116	CG13367
FBpp0070117	Roc1a
FBpp0070118	SkpA
FBpp0070119	SkpA
FBpp0070120	SkpA
FBpp0070121	SkpA
FBpp0070122	SkpA
FBpp0070123	SkpA
FBpp0070124	SkpA
FBpp0070125	sdk
FBpp0070126	sdk
FBpp0070127	sdk
FBpp0070128	sdk
FBpp0070129	CG5254
FBpp0070130	CG5273
FBpp0070131	CG5273
FBpp0070132	CG5273
FBpp0070133	fz3
FBpp0070134	tw
FBpp0070136	Sec22
FBpp0070137	CG14635
FBpp0070140	CG13359
FBpp0070141	Rbf
FBpp0070142	CG13360
FBpp0070143	RpL22
FBpp0070144	CG13361
FBpp0070145	CG13362
FBpp0070146	Hmt4-20
FBpp0070150	RpL36
FBpp0070151	RpL36
FBpp0070152	RpL36
FBpp0070153	RpL36
FBpp0070154	CG13364
FBpp0070155	CG13365
FBpp0070156	CG13366
FBpp0070158	CG11664
FBpp0070159	CG11663
FBpp0070160	MED22
FBpp0070162	TRAM
FBpp0070163	TRAM
FBpp0070164	TRAM
FBpp0070165	mus81
FBpp0070166	CG18823
FBpp0070167	CG14631
FBpp0070168	CG3021
FBpp0070169	Rpp21
FBpp0070170	CG14630
FBpp0070171	su(w[a])
FBpp0070172	CG14629
FBpp0070173	CG14628
FBpp0070174	CG3655
FBpp0070175	Cdc45
FBpp0070176	CG11638
FBpp0070177	TfIIA-S-2
FBpp0070178	CG3690
FBpp0070179	CG3699
FBpp0070180	CG3703
FBpp0070181	CG3704
FBpp0070182	CG3706
FBpp0070188	CG3713
FBpp0070190	CG11378
FBpp0070191	CG11379
FBpp0070192	CG14627
FBpp0070193	CG14626
FBpp0070194	CG11380
FBpp0070195	CG14625
FBpp0070196	CG11381
FBpp0070197	CG14624
FBpp0070198	CG11382
FBpp0070199	CG32812
FBpp0070200	fs(1)N
FBpp0070202	Naa30A
FBpp0070204	Tsp2A
FBpp0070205	CG11417
FBpp0070206	CG14770
FBpp0070208	AMPKalpha
FBpp0070209	AMPKalpha
FBpp0070210	CG32813
FBpp0070213	CG32813
FBpp0070216	Rilpl
FBpp0070221	Lrpprc2
FBpp0070222	CG14785
FBpp0070224	CG3719
FBpp0070225	png
FBpp0070226	CG12773
FBpp0070227	MTPAP
FBpp0070228	CG11409
FBpp0070229	DAAM
FBpp0070231	DAAM
FBpp0070234	Atf3
FBpp0070235	CG11403
FBpp0070239	CG3638
FBpp0070240	CG11398
FBpp0070241	CG11384
FBpp0070242	eIF4E7
FBpp0070243	CG14777
FBpp0070244	CG14778
FBpp0070245	pck
FBpp0070246	pck
FBpp0070247	CG14780
FBpp0070248	mei-38
FBpp0070249	rush
FBpp0070250	inc
FBpp0070251	br
FBpp0070252	br
FBpp0070253	br
FBpp0070255	br
FBpp0070256	br
FBpp0070259	dor
FBpp0070260	hfw
FBpp0070262	b6
FBpp0070267	Scgdelta
FBpp0070268	CG3795
FBpp0070269	a6
FBpp0070273	CG3740
FBpp0070274	Mur2B
FBpp0070275	CG14795
FBpp0070276	Nmdar2
FBpp0070277	sta
FBpp0070278	sta
FBpp0070280	Rab27
FBpp0070281	Rab27
FBpp0070282	CG32808
FBpp0070283	O-fut2
FBpp0070284	Ns3
FBpp0070285	CG14787
FBpp0070286	Adar
FBpp0070287	Adar
FBpp0070288	CG32806
FBpp0070295	MED18
FBpp0070297	CG14803
FBpp0070298	Vps26
FBpp0070299	CG14805
FBpp0070300	Coa8
FBpp0070301	mRpL16
FBpp0070302	mip130
FBpp0070303	Rbcn-3B
FBpp0070304	Ocrl
FBpp0070305	CG11596
FBpp0070306	CG11596
FBpp0070307	CG11596
FBpp0070308	CG3587
FBpp0070312	east
FBpp0070314	CG4194
FBpp0070316	Rtca
FBpp0070317	CG4045
FBpp0070320	CG4199
FBpp0070321	CG4199
FBpp0070322	CG4199
FBpp0070323	CG4199
FBpp0070324	CG14054
FBpp0070325	CG4281
FBpp0070326	Sik2
FBpp0070327	moody
FBpp0070328	CG4325
FBpp0070329	Actn
FBpp0070330	Actn
FBpp0070331	Actn
FBpp0070332	usp
FBpp0070333	PIG-K
FBpp0070335	CG3857
FBpp0070336	eIF2Bepsilon
FBpp0070337	Edem1
FBpp0070338	Edem1
FBpp0070339	Edem1
FBpp0070340	CG32801
FBpp0070341	CG32803
FBpp0070346	trr
FBpp0070347	trr
FBpp0070348	CG14818
FBpp0070349	CG14817
FBpp0070350	Pgam5
FBpp0070351	Pex5
FBpp0070352	Pex5
FBpp0070353	CG14814
FBpp0070354	CG14814
FBpp0070355	deltaCOP
FBpp0070356	CG14812
FBpp0070358	CG14810
FBpp0070359	CG4025
FBpp0070360	Unc-76
FBpp0070361	Unc-76
FBpp0070362	csw
FBpp0070363	csw
FBpp0070364	csw
FBpp0070365	D2hgdh
FBpp0070366	D2hgdh
FBpp0070367	D2hgdh
FBpp0070368	Pgd
FBpp0070369	CG3630
FBpp0070370	ND-B14.5A
FBpp0070371	Cyp4d2
FBpp0070372	Cyp4ae1
FBpp0070373	pn
FBpp0070374	CG17776
FBpp0070376	CG3457
FBpp0070377	Mct1
FBpp0070380	fs(1)K10
FBpp0070381	Or2a
FBpp0070382	CG3071
FBpp0070383	CG2854
FBpp0070385	Raf
FBpp0070386	CG2841
FBpp0070387	CG2841
FBpp0070388	CG2841
FBpp0070389	mRpL14
FBpp0070390	Ilp6
FBpp0070391	CG14050
FBpp0070392	CG2865
FBpp0070395	CG2918
FBpp0070396	CG2924
FBpp0070398	temp
FBpp0070399	CG3078
FBpp0070400	CG3091
FBpp0070401	CG3191
FBpp0070402	crn
FBpp0070403	kz
FBpp0070404	Vinc
FBpp0070405	SmydA-8
FBpp0070406	SmydA-8
FBpp0070407	FarO
FBpp0070408	CG14053
FBpp0070409	Nmd3
FBpp0070410	Cyp4d14
FBpp0070411	Cyp4d1
FBpp0070412	Cyp4d1
FBpp0070413	wapl
FBpp0070414	wapl
FBpp0070415	bcn92
FBpp0070416	ph-p
FBpp0070417	ph-d
FBpp0070418	CG16903
FBpp0070419	z
FBpp0070421	AANATL7
FBpp0070422	wds
FBpp0070423	egh
FBpp0070424	egh
FBpp0070425	Zw10
FBpp0070426	Seipin
FBpp0070429	Tsp3A
FBpp0070430	eIF3g1
FBpp0070431	Smyd3
FBpp0070432	Klp3A
FBpp0070441	boi
FBpp0070442	boi
FBpp0070443	tko
FBpp0070444	gt
FBpp0070445	CG32797
FBpp0070446	CG12496
FBpp0070449	sgg
FBpp0070450	sgg
FBpp0070451	sgg
FBpp0070452	sgg
FBpp0070453	sgg
FBpp0070454	sgg
FBpp0070455	per
FBpp0070456	CG2662
FBpp0070457	eIF2Bbeta
FBpp0070458	CG2681
FBpp0070459	CG2694
FBpp0070460	CG2694
FBpp0070462	fs(1)Yb
FBpp0070463	fs(1)Ya
FBpp0070464	vilya
FBpp0070465	dwg
FBpp0070466	CG2712
FBpp0070467	CG12498
FBpp0070468	w
FBpp0070469	CG32795
FBpp0070470	CG32795
FBpp0070471	Syx4
FBpp0070472	crm
FBpp0070473	crm
FBpp0070474	ttm50
FBpp0070475	CG2701
FBpp0070476	CG2685
FBpp0070478	Ugalt
FBpp0070479	Spg7
FBpp0070480	dyw
FBpp0070481	CG2652
FBpp0070482	HLH3B
FBpp0070483	N
FBpp0070484	CG3939
FBpp0070485	dnc
FBpp0070487	dnc
FBpp0070488	dnc
FBpp0070489	dnc
FBpp0070491	dnc
FBpp0070493	dnc
FBpp0070494	dnc
FBpp0070495	dnc
FBpp0070496	dnc
FBpp0070497	dnc
FBpp0070498	dnc
FBpp0070499	ng1
FBpp0070501	Myc
FBpp0070502	CG10801
FBpp0070503	CG12206
FBpp0070504	CG12206
FBpp0070505	CG12206
FBpp0070506	CG16781
FBpp0070507	CG16782
FBpp0070508	CG14269
FBpp0070509	CG12535
FBpp0070511	CG10793
FBpp0070512	Pig1
FBpp0070513	ng4
FBpp0070514	ng3
FBpp0070515	ng2
FBpp0070516	CG14265
FBpp0070517	Fcp3C
FBpp0070518	CG18508
FBpp0070521	CG3526
FBpp0070525	CG32793
FBpp0070526	CG3592
FBpp0070527	CG3598
FBpp0070528	CG14420
FBpp0070529	CG14421
FBpp0070530	CG14422
FBpp0070531	CG14423
FBpp0070532	CG17959
